"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090066","regulation of anatomical structure size","2/202","115/9802",0.0173913043478261,0.843908738699957,-0.244235125184703,0.68988774839793,0.960966302342231,0.82735197750753,"181554/178120",2
"GO:0032259","methylation","3/202","174/9802",0.0172413793103448,0.836633663366337,-0.315387456407119,0.70018717682088,0.968373385238731,0.833729167495404,"174681/191492/176864",3
"GO:0040024","dauer larval development","2/202","118/9802",0.0169491525423729,0.822453431783856,-0.281449938659233,0.703428581399354,0.968373385238731,0.833729167495404,"179971/173503",2
"GO:0040025","vulval development","3/202","175/9802",0.0171428571428571,0.831852899575672,-0.325565355433179,0.703877371061585,0.968373385238731,0.833729167495404,"171829/178120/184940",3
"GO:0061025","membrane fusion","1/202","59/9802",0.0169491525423729,0.822453431783856,-0.198411664110228,0.708368809479604,0.968585923165989,0.833912153801982,"180780",1
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1/202","60/9802",0.0166666666666667,0.808745874587459,-0.21554484326513,0.714415150492138,0.973326516463113,0.83799360726125,"176589",1
"GO:0010629","negative regulation of gene expression","6/202","348/9802",0.0172413793103448,0.836633663366337,-0.450111030765752,0.728167952625849,0.982193849078008,0.84562801146072,"177875/181545/181698/181327/176484/176864",6
"GO:0016052","carbohydrate catabolic process","1/202","63/9802",0.0158730158730159,0.77023416627377,-0.265383430661929,0.731815866526736,0.982193849078008,0.84562801146072,"173388",1
"GO:0050920","regulation of chemotaxis","1/202","63/9802",0.0158730158730159,0.77023416627377,-0.265383430661929,0.731815866526736,0.982193849078008,0.84562801146072,"179971",1
"GO:0141188","nucleic acid catabolic process","2/202","125/9802",0.016,0.77639603960396,-0.364955060618762,0.733124371773562,0.982193849078008,0.84562801146072,"177875/176484",2
"GO:0061024","membrane organization","4/202","240/9802",0.0166666666666667,0.808745874587459,-0.435128295785045,0.733648433477766,0.982193849078008,0.84562801146072,"180780/175058/181698/176589",4
"GO:0007498","mesoderm development","1/202","64/9802",0.015625,0.758199257425743,-0.281506219822101,0.737378367292893,0.982193849078008,0.84562801146072,"174598",1
"GO:0044248","cellular catabolic process","6/202","353/9802",0.0169971671388102,0.824783328191176,-0.486345741814417,0.740662898328798,0.984611392619632,0.847709415798206,"173300/174326/177281/180855/173448/177040",6
"GO:0015748","organophosphate ester transport","1/202","66/9802",0.0151515151515152,0.735223522352235,-0.313066320059133,0.748161283928602,0.988694398880007,0.851224714196769,"177424",1
"GO:0046907","intracellular transport","8/202","467/9802",0.0171306209850107,0.831259143044925,-0.541996887190175,0.753135662114723,0.98871087841657,0.851238902391642,"177735/179971/181698/175443/171954/176589/171749/186322",8
"GO:0030522","intracellular receptor signaling pathway","1/202","68/9802",0.0147058823529412,0.713599301106581,-0.343762201234906,0.758503569412115,0.98871087841657,0.851238902391642,"191732",1
"GO:0006399","tRNA metabolic process","2/202","132/9802",0.0151515151515152,0.735223522352235,-0.444250977183962,0.760266706506936,0.989084841475043,0.851560869015434,"180244/179436",2
"GO:0045132","meiotic chromosome segregation","1/202","71/9802",0.0140845070422535,0.683447217961233,-0.388303974291916,0.773229814974196,0.994793419874543,0.856475717346818,"179352",1
"GO:0016236","macroautophagy","1/202","76/9802",0.0131578947368421,0.638483585200625,-0.45892630095642,0.795814093488984,0.999968325411573,0.860931095562517,"177040",1
"GO:0048232","male gamete generation","1/202","76/9802",0.0131578947368421,0.638483585200625,-0.45892630095642,0.795814093488984,0.999968325411573,0.860931095562517,"176484",1
"GO:1903311","regulation of mRNA metabolic process","1/202","76/9802",0.0131578947368421,0.638483585200625,-0.45892630095642,0.795814093488984,0.999968325411573,0.860931095562517,"176484",1
"GO:0007033","vacuole organization","1/202","77/9802",0.012987012987013,0.63019159058763,-0.472555261626783,0.800054845402949,0.999968325411573,0.860931095562517,"177040",1
"GO:1902532","negative regulation of intracellular signal transduction","1/202","77/9802",0.012987012987013,0.63019159058763,-0.472555261626783,0.800054845402949,0.999968325411573,0.860931095562517,"176230",1
"GO:0010608","post-transcriptional regulation of gene expression","3/202","206/9802",0.0145631067961165,0.706671152552149,-0.617189500239098,0.801741733814603,0.999968325411573,0.860931095562517,"181327/176484/174572",3
"GO:0007166","cell surface receptor signaling pathway","7/202","461/9802",0.0151843817787419,0.736818367303108,-0.839623559634563,0.844217554002907,0.999968325411573,0.860931095562517,"176595/175058/181516/184533/174004/173439/173802",7
"GO:0009894","regulation of catabolic process","2/202","162/9802",0.0123456790123457,0.599071018212932,-0.74638293990529,0.851177172961883,0.999968325411573,0.860931095562517,"176484/176588",2
"GO:0070925","organelle assembly","4/202","295/9802",0.0135593220338983,0.657962745427085,-0.865242683660298,0.862454975481641,0.999968325411573,0.860931095562517,"172838/180246/186322/177040",4
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","1/202","98/9802",0.0102040816326531,0.495150535461709,-0.728575908780731,0.871388638415992,0.999968325411573,0.860931095562517,"174004",1
"GO:0051246","regulation of protein metabolic process","3/202","243/9802",0.0123456790123457,0.599071018212932,-0.917993529014882,0.881724114168987,0.999968325411573,0.860931095562517,"174623/176588/174572",3
"GO:0007167","enzyme-linked receptor protein signaling pathway","2/202","178/9802",0.0112359550561798,0.545221937924129,-0.888192217501605,0.885696124620108,0.999968325411573,0.860931095562517,"175058/174004",2
"GO:0007346","regulation of mitotic cell cycle","1/202","104/9802",0.00961538461538462,0.466584158415842,-0.793262185164598,0.886642440133313,0.999968325411573,0.860931095562517,"176588",1
"GO:0048729","tissue morphogenesis","1/202","105/9802",0.00952380952380952,0.462140499764262,-0.803748283641429,0.889003568932351,0.999968325411573,0.860931095562517,"178120",1
"GO:0034655","nucleobase-containing compound catabolic process","2/202","180/9802",0.0111111111111111,0.539163916391639,-0.905159921727869,0.889450317540014,0.999968325411573,0.860931095562517,"177875/176484",2
"GO:0040028","regulation of vulval development","1/202","110/9802",0.00909090909090909,0.441134113411341,-0.855012577836623,0.900094970774097,0.999968325411573,0.860931095562517,"178120",1
"GO:0006260","DNA replication","1/202","112/9802",0.00892857142857143,0.433256718528996,-0.875001436565501,0.904216211348962,0.999968325411573,0.860931095562517,"187558",1
"GO:0006417","regulation of translation","1/202","113/9802",0.00884955752212389,0.429422588276527,-0.884890598968354,0.906212942546847,0.999968325411573,0.860931095562517,"174572",1
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","1/202","113/9802",0.00884955752212389,0.429422588276527,-0.884890598968354,0.906212942546847,0.999968325411573,0.860931095562517,"171954",1
"GO:0048193","Golgi vesicle transport","1/202","115/9802",0.00869565217391304,0.421954369349978,-0.904464771367951,0.910082992459432,0.999968325411573,0.860931095562517,"176589",1
"GO:0051247","positive regulation of protein metabolic process","1/202","116/9802",0.00862068965517241,0.418316831683168,-0.914152228306834,0.911958003868866,0.999968325411573,0.860931095562517,"176588",1
"GO:0051301","cell division","3/202","269/9802",0.0111524163568773,0.541168243218374,-1.1068533276352,0.919374845537035,0.999968325411573,0.860931095562517,"175058/171950/184940",3
"GO:0031047","regulatory ncRNA-mediated gene silencing","1/202","122/9802",0.00819672131147541,0.397743872747931,-0.970954159613735,0.922418524736367,0.999968325411573,0.860931095562517,"181327",1
"GO:0019637","organophosphate metabolic process","6/202","467/9802",0.012847965738758,0.623444357283694,-1.20949952423479,0.924434411513376,0.999968325411573,0.860931095562517,"179352/175565/174385/3565627/189434/176388",6
"GO:0006886","intracellular protein transport","2/202","203/9802",0.00985221674876847,0.478076379066478,-1.08997676019344,0.925144935847207,0.999968325411573,0.860931095562517,"179971/171954",2
"GO:0040017","positive regulation of locomotion","1/202","125/9802",0.008,0.38819801980198,-0.998552209783676,0.927175215887988,0.999968325411573,0.860931095562517,"172520",1
"GO:0032101","regulation of response to external stimulus","1/202","126/9802",0.00793650793650794,0.385117083136885,-1.00763914988703,0.928695377755367,0.999968325411573,0.860931095562517,"179971",1
"GO:0072594","establishment of protein localization to organelle","1/202","136/9802",0.00735294117647059,0.356799650553291,-1.09563927855837,0.942263587186945,0.999968325411573,0.860931095562517,"171954",1
"GO:0022603","regulation of anatomical structure morphogenesis","1/202","145/9802",0.00689655172413793,0.334653465346535,-1.17080898731342,0.95226172513208,0.999968325411573,0.860931095562517,"178120",1
"GO:0048646","anatomical structure formation involved in morphogenesis","1/202","147/9802",0.00680272108843537,0.330100356974473,-1.18704596876182,0.954238066741047,0.999968325411573,0.860931095562517,"178120",1
"GO:0080134","regulation of response to stress","1/202","152/9802",0.00657894736842105,0.319241792600313,-1.22694836468359,0.958829926033786,0.999968325411573,0.860931095562517,"177281",1
"GO:0010628","positive regulation of gene expression","1/202","154/9802",0.00649350649350649,0.315095795293815,-1.2426442318045,0.960535570639355,0.999968325411573,0.860931095562517,"176484",1
"GO:0000226","microtubule cytoskeleton organization","2/202","241/9802",0.00829875518672199,0.402695041288361,-1.361846770248,0.961489818947479,0.999968325411573,0.860931095562517,"175058/171954",2
"GO:0015711","organic anion transport","1/202","162/9802",0.00617283950617284,0.299535509106466,-1.30400836497782,0.966683142461097,0.999968325411573,0.860931095562517,"177424",1
"GO:0007292","female gamete generation","1/202","171/9802",0.00584795321637427,0.283770482311389,-1.37053408867862,0.972466859497468,0.999968325411573,0.860931095562517,"176484",1
"GO:0007218","neuropeptide signaling pathway","2/202","261/9802",0.00766283524904215,0.371837183718372,-1.49200676935306,0.973089362849541,0.999968325411573,0.860931095562517,"179594/179545",2
"GO:1902531","regulation of intracellular signal transduction","1/202","176/9802",0.00568181818181818,0.275708820882088,-1.4064421200584,0.975236196350977,0.999968325411573,0.860931095562517,"176230",1
"GO:0033365","protein localization to organelle","2/202","269/9802",0.00743494423791822,0.360778828812249,-1.54201201195576,0.976717507933077,0.999968325411573,0.860931095562517,"181698/171954",2
"GO:0048598","embryonic morphogenesis","1/202","182/9802",0.00549450549450549,0.266619519094767,-1.44861429892546,0.978195839964918,0.999968325411573,0.860931095562517,"178120",1
"GO:2000241","regulation of reproductive process","1/202","183/9802",0.00546448087431694,0.265162581831954,-1.45554993067649,0.978653681994761,0.999968325411573,0.860931095562517,"176863",1
"GO:0051668","localization within membrane","1/202","190/9802",0.00526315789473684,0.25539343408025,-1.50339133813366,0.981601553793204,0.999968325411573,0.860931095562517,"181698",1
"GO:0040012","regulation of locomotion","2/202","288/9802",0.00694444444444444,0.336977447744774,-1.65660220094396,0.983544268228865,0.999968325411573,0.860931095562517,"179971/172520",2
"GO:0019953","sexual reproduction","4/202","466/9802",0.00858369098712446,0.416521480474228,-1.87202943002991,0.988357918555387,0.999968325411573,0.860931095562517,"179352/179678/176484/187558",4
"GO:0010498","proteasomal protein catabolic process","1/202","212/9802",0.00471698113207547,0.228890341864375,-1.64645563333168,0.988475404053336,0.999968325411573,0.860931095562517,"176588",1
"GO:0007017","microtubule-based process","2/202","318/9802",0.00628930817610063,0.305187122485834,-1.82709407438295,0.990562694563057,0.999968325411573,0.860931095562517,"175058/171954",2
"GO:0016071","mRNA metabolic process","2/202","321/9802",0.00623052959501558,0.302334906387835,-1.8435193486994,0.991077573285524,0.999968325411573,0.860931095562517,"177875/176484",2
"GO:0040011","locomotion","3/202","427/9802",0.00702576112412178,0.340923319498226,-2.01994482954403,0.993895199368133,0.999968325411573,0.860931095562517,"179971/36805042/172520",3
"GO:0007010","cytoskeleton organization","3/202","470/9802",0.00638297872340425,0.309732462607963,-2.22461200291251,0.997137667550957,0.999968325411573,0.860931095562517,"175058/181698/171954",3
"GO:0007276","gamete generation","1/202","282/9802",0.00354609929078014,0.172073590337757,-2.04631778563847,0.997417299163145,0.999968325411573,0.860931095562517,"176484",1
"GO:0030001","metal ion transport","1/202","321/9802",0.00311526479750779,0.151167453193918,-2.24296619992959,0.998882921131238,0.999968325411573,0.860931095562517,"178215",1
"GO:0098655","monoatomic cation transmembrane transport","1/202","346/9802",0.00289017341040462,0.140244949350426,-2.36175213269685,0.999348431831118,0.999968325411573,0.860931095562517,"178215",1
"GO:0032879","regulation of localization","1/202","356/9802",0.00280898876404494,0.136305484481032,-2.40788894598319,0.999475029340767,0.999968325411573,0.860931095562517,"176863",1
"GO:0006412","translation","1/202","365/9802",0.00273972602739726,0.132944527329445,-2.44879032801662,0.999567877578696,0.999968325411573,0.860931095562517,"174572",1
"GO:0006812","monoatomic cation transport","1/202","394/9802",0.00253807106598985,0.123159270241745,-2.576887353764,0.999769493764975,0.999968325411573,0.860931095562517,"178215",1
"GO:0007399","nervous system development","1/202","457/9802",0.00218818380743982,0.106181077626362,-2.83852847023018,0.999941543033791,0.999968325411573,0.860931095562517,"181051",1
"GO:0048609","multicellular organismal reproductive process","1/202","485/9802",0.00206185567010309,0.100051036031438,-2.94866860425216,0.999968325411573,0.999968325411573,0.860931095562517,"176484",1
